Order_ID,Order_Date,Month,Month_No,Customer_ID,State,Sales_Channel,Category,Product,Quantity,Unit_Price_INR,Discount_Pct,Gross_Sales_INR,Discount_Amount_INR,Net_Sales_INR,Cost_INR,Profit_INR,Profit_Margin_Pct,Payment_Method
ORD0275,2025-04-01,April,4,CUST0190,Maharashtra,Marketplace,Furniture,Bookshelf,6,12858.06,0.2,77148.36,15429.672,61718.688,41968.70784,19749.98016,31.999999999999996,Cash
ORD0276,2025-10-08,October,10,CUST0083,Maharashtra,Marketplace,Grocery,Cooking Oil,2,1161.18,0.05,2322.36,116.11800000000001,2206.242,1588.49424,617.7477600000002,28.000000000000007,Debit Card
ORD0277,2025-07-20,July,7,CUST0073,Karnataka,Online,Clothing,Sneakers,4,5899.89,0.15,23599.56,3539.934,20059.626,11032.794300000001,9026.831699999999,44.99999999999999,Debit Card
ORD0278,2025-04-30,April,4,CUST0286,West Bengal,Online,Grocery,Tea,5,671.8,0.0,3359.0,0.0,3359.0,2418.48,940.52,27.999999999999996,UPI
ORD0279,2025-05-22,May,5,CUST0222,West Bengal,Marketplace,Office Supplies,Stapler,5,813.37,0.05,4066.85,203.3425,3863.5074999999997,2240.8343499999996,1622.67315,42.00000000000001,Cash
ORD0280,2025-09-21,September,9,CUST0120,Karnataka,Online,Furniture,Office Chair,1,9934.18,0.1,9934.18,993.4180000000001,8940.762,6079.718160000001,2861.0438399999994,31.99999999999999,Cash
ORD0281,2025-02-04,February,2,CUST0276,Gujarat,Marketplace,Office Supplies,Stapler,6,2153.67,0.1,12922.02,1292.2020000000002,11629.818,6745.294439999999,4884.5235600000005,42.00000000000001,UPI
ORD0282,2025-07-20,July,7,CUST0216,Madhya Pradesh,Online,Beauty,Perfume,1,2408.36,0.2,2408.36,481.672,1926.688,1001.8777600000001,924.81024,48.0,Cash
ORD0283,2025-06-23,June,6,CUST0232,Gujarat,Marketplace,Electronics,Monitor,3,58873.83,0.1,176621.49,17662.149,158959.341,123988.28597999999,34971.05502,22.000000000000004,UPI
ORD0284,2025-06-06,June,6,CUST0260,Rajasthan,Online,Office Supplies,Pen Set,4,1723.42,0.05,6893.68,344.684,6548.996,3798.41768,2750.57832,42.0,Cash
ORD0285,2025-07-13,July,7,CUST0087,Rajasthan,Retail Store,Furniture,Office Chair,3,19230.86,0.1,57692.58,5769.258000000001,51923.322,35307.858960000005,16615.463039999995,31.99999999999999,Credit Card
ORD0286,2025-03-02,March,3,CUST0093,Madhya Pradesh,Marketplace,Clothing,Jacket,6,751.07,0.05,4506.42,225.32100000000003,4281.099,2354.6044500000003,1926.49455,44.99999999999999,Net Banking
ORD0287,2025-12-06,December,12,CUST0190,Tamil Nadu,Marketplace,Electronics,Monitor,5,38609.43,0.2,193047.15,38609.43,154437.72,120461.4216,33976.2984,22.0,Cash
ORD0288,2025-12-19,December,12,CUST0106,Rajasthan,Retail Store,Furniture,Office Chair,7,20558.18,0.15,143907.26,21586.089,122321.171,83178.39628,39142.77472,32.0,UPI
ORD0289,2025-12-10,December,12,CUST0059,Karnataka,Marketplace,Beauty,Face Wash,1,2236.32,0.0,2236.32,0.0,2236.32,1162.8864,1073.4336,48.0,Net Banking
ORD0290,2025-07-11,July,7,CUST0046,Madhya Pradesh,Marketplace,Office Supplies,Stapler,6,2482.76,0.05,14896.560000000001,744.8280000000001,14151.732000000002,8208.004560000001,5943.727440000001,42.0,Net Banking
ORD0291,2025-04-19,April,4,CUST0103,Telangana,Online,Clothing,T-Shirt,5,2201.55,0.2,11007.75,2201.55,8806.2,4843.410000000001,3962.79,44.99999999999999,Debit Card
ORD0292,2025-06-23,June,6,CUST0146,Delhi,Retail Store,Grocery,Rice,5,1004.03,0.0,5020.15,0.0,5020.15,3614.508,1405.6419999999998,27.999999999999996,Cash
ORD0293,2025-03-23,March,3,CUST0113,Madhya Pradesh,Retail Store,Beauty,Moisturizer,3,2167.86,0.1,6503.58,650.3580000000001,5853.222,3043.67544,2809.5465599999998,48.0,UPI
ORD0294,2025-09-15,September,9,CUST0266,Delhi,Marketplace,Beauty,Face Wash,1,2333.29,0.25,2333.29,583.3225,1749.9675,909.9831,839.9843999999999,48.0,UPI
ORD0295,2025-02-08,February,2,CUST0002,Rajasthan,Marketplace,Clothing,Jeans,3,4481.85,0.05,13445.550000000001,672.2775000000001,12773.272500000001,7025.2998750000015,5747.972624999999,44.99999999999999,UPI
ORD0296,2025-09-25,September,9,CUST0213,Madhya Pradesh,Marketplace,Office Supplies,Notebook,3,1266.4,0.15,3799.2000000000003,569.88,3229.32,1873.0056,1356.3144000000002,42.00000000000001,UPI
ORD0297,2025-10-21,October,10,CUST0099,Karnataka,Online,Clothing,Formal Shirt,5,4308.71,0.1,21543.55,2154.355,19389.195,10664.05725,8725.13775,45.0,Credit Card
ORD0298,2025-01-30,January,1,CUST0156,West Bengal,Marketplace,Clothing,Jacket,4,4891.09,0.2,19564.36,3912.8720000000003,15651.488000000001,8608.318400000002,7043.169599999999,44.99999999999999,Credit Card
ORD0299,2025-11-09,November,11,CUST0290,Tamil Nadu,Online,Grocery,Tea,4,501.92,0.1,2007.68,200.76800000000003,1806.912,1300.97664,505.93535999999995,27.999999999999996,Net Banking
ORD0300,2025-02-25,February,2,CUST0202,Delhi,Marketplace,Electronics,Headphones,1,61958.73,0.1,61958.73,6195.8730000000005,55762.857,43495.02846,12267.828540000002,22.000000000000004,Debit Card
ORD0301,2025-05-06,May,5,CUST0176,Uttar Pradesh,Retail Store,Office Supplies,Notebook,1,343.02,0.2,343.02,68.604,274.416,159.16127999999998,115.25472000000002,42.00000000000001,Cash
ORD0302,2025-04-23,April,4,CUST0067,Uttar Pradesh,Retail Store,Beauty,Moisturizer,2,1802.45,0.0,3604.9,0.0,3604.9,1874.548,1730.352,48.00000000000001,Debit Card
ORD0303,2025-08-22,August,8,CUST0245,Telangana,Online,Office Supplies,Printer Paper,2,851.7,0.05,1703.4,85.17000000000002,1618.23,938.5734,679.6566,42.0,Net Banking
ORD0304,2025-02-06,February,2,CUST0196,Delhi,Online,Furniture,Office Chair,4,9564.25,0.25,38257.0,9564.25,28692.75,19511.07,9181.68,32.0,Net Banking
ORD0305,2025-03-18,March,3,CUST0224,Rajasthan,Online,Office Supplies,File Folder,7,463.8,0.0,3246.6,0.0,3246.6,1883.0279999999998,1363.5720000000001,42.00000000000001,UPI
ORD0306,2025-11-01,November,11,CUST0042,Delhi,Online,Beauty,Moisturizer,2,755.51,0.05,1511.02,75.551,1435.469,746.44388,689.02512,48.0,Credit Card
ORD0307,2025-12-07,December,12,CUST0092,Tamil Nadu,Online,Grocery,Biscuits,7,360.78,0.3,2525.46,757.638,1767.8220000000001,1272.83184,494.99016000000006,28.000000000000004,Net Banking
ORD0308,2025-04-21,April,4,CUST0099,Delhi,Retail Store,Furniture,Office Chair,3,7164.45,0.2,21493.35,4298.67,17194.68,11692.3824,5502.2976,32.0,Credit Card
ORD0309,2025-10-02,October,10,CUST0145,Gujarat,Retail Store,Beauty,Moisturizer,7,1503.95,0.0,10527.65,0.0,10527.65,5474.378,5053.272,48.00000000000001,Debit Card
ORD0310,2025-04-27,April,4,CUST0246,Gujarat,Retail Store,Furniture,Bookshelf,3,10452.87,0.1,31358.61,3135.8610000000003,28222.749,19191.46932,9031.27968,32.0,Cash
ORD0311,2025-01-05,January,1,CUST0070,Madhya Pradesh,Marketplace,Electronics,Headphones,4,34606.58,0.0,138426.32,0.0,138426.32,107972.52960000001,30453.790399999998,21.999999999999996,Credit Card
ORD0312,2025-10-31,October,10,CUST0183,Telangana,Retail Store,Clothing,Jacket,4,4650.42,0.1,18601.68,1860.1680000000001,16741.512,9207.8316,7533.680399999999,45.0,UPI
ORD0313,2025-08-04,August,8,CUST0179,Gujarat,Retail Store,Office Supplies,Pen Set,3,2304.96,0.1,6914.88,691.488,6223.392,3609.5673599999996,2613.8246400000003,42.00000000000001,Credit Card
ORD0314,2025-04-02,April,4,CUST0163,West Bengal,Online,Office Supplies,Notebook,7,1934.87,0.15,13544.09,2031.6135,11512.4765,6677.23637,4835.240130000001,42.00000000000001,UPI
ORD0315,2025-08-13,August,8,CUST0013,Karnataka,Retail Store,Office Supplies,File Folder,7,2220.32,0.1,15542.240000000002,1554.2240000000002,13988.016000000001,8113.04928,5874.966720000001,42.00000000000001,Debit Card
ORD0316,2025-11-19,November,11,CUST0204,Delhi,Online,Grocery,Biscuits,2,204.6,0.05,409.2,20.46,388.74,279.8928,108.84719999999999,27.999999999999996,UPI
ORD0317,2025-08-10,August,8,CUST0030,Karnataka,Marketplace,Office Supplies,Notebook,3,581.56,0.3,1744.6799999999998,523.4039999999999,1221.2759999999998,708.3400799999998,512.93592,42.00000000000001,Cash
ORD0318,2025-01-25,January,1,CUST0136,Gujarat,Online,Beauty,Face Wash,1,427.8,0.0,427.8,0.0,427.8,222.45600000000002,205.344,48.0,Cash
ORD0319,2025-02-04,February,2,CUST0260,Rajasthan,Marketplace,Furniture,Bookshelf,7,4493.61,0.1,31455.269999999997,3145.527,28309.742999999995,19250.625239999998,9059.117759999997,31.999999999999996,Debit Card
ORD0320,2025-07-07,July,7,CUST0083,Rajasthan,Retail Store,Beauty,Face Wash,5,2502.6,0.0,12513.0,0.0,12513.0,6506.76,6006.24,48.0,Credit Card
ORD0321,2025-08-22,August,8,CUST0013,Tamil Nadu,Marketplace,Clothing,Sneakers,6,776.24,0.0,4657.4400000000005,0.0,4657.4400000000005,2561.5920000000006,2095.848,44.99999999999999,Credit Card
ORD0322,2025-10-22,October,10,CUST0027,Rajasthan,Online,Office Supplies,File Folder,7,2330.15,0.1,16311.050000000001,1631.1050000000002,14679.945000000002,8514.3681,6165.576900000002,42.00000000000001,UPI
ORD0323,2025-08-21,August,8,CUST0275,West Bengal,Online,Grocery,Rice,5,88.72,0.05,443.6,22.180000000000003,421.42,303.4224,117.99760000000003,28.000000000000007,Credit Card
ORD0324,2025-01-10,January,1,CUST0014,Delhi,Retail Store,Clothing,Sneakers,6,894.77,0.15,5368.62,805.293,4563.327,2509.8298500000005,2053.4971499999997,44.99999999999999,Net Banking
ORD0325,2025-12-01,December,12,CUST0264,Delhi,Marketplace,Grocery,Cooking Oil,6,648.2,0.05,3889.2000000000003,194.46000000000004,3694.7400000000002,2660.2128000000002,1034.5272,27.999999999999996,Credit Card
ORD0326,2025-09-05,September,9,CUST0079,West Bengal,Marketplace,Furniture,Office Chair,7,3722.47,0.15,26057.289999999997,3908.5934999999995,22148.6965,15061.11362,7087.582879999998,31.999999999999996,Credit Card
ORD0327,2025-12-15,December,12,CUST0088,Delhi,Online,Furniture,Cabinet,2,8713.82,0.15,17427.64,2614.1459999999997,14813.493999999999,10073.17592,4740.318079999999,31.999999999999996,Cash
ORD0328,2025-11-16,November,11,CUST0147,West Bengal,Marketplace,Beauty,Shampoo,4,536.24,0.1,2144.96,214.496,1930.464,1003.84128,926.62272,48.0,Cash
ORD0329,2025-04-10,April,4,CUST0198,Tamil Nadu,Marketplace,Furniture,Cabinet,7,23717.14,0.1,166019.97999999998,16601.998,149417.982,101604.22776,47813.754239999995,32.0,UPI
ORD0330,2025-07-05,July,7,CUST0120,Karnataka,Retail Store,Furniture,Cabinet,5,11222.1,0.15,56110.5,8416.574999999999,47693.925,32431.869000000006,15262.055999999997,31.99999999999999,Net Banking
ORD0331,2025-08-23,August,8,CUST0273,Uttar Pradesh,Marketplace,Beauty,Face Wash,5,3387.96,0.2,16939.8,3387.96,13551.84,7046.9568,6504.8832,48.00000000000001,UPI
ORD0332,2025-01-21,January,1,CUST0101,Rajasthan,Marketplace,Clothing,Sneakers,3,3988.87,0.3,11966.61,3589.983,8376.627,4607.144850000001,3769.48215,44.99999999999999,UPI
ORD0333,2025-12-21,December,12,CUST0013,Delhi,Online,Furniture,Cabinet,6,19842.56,0.0,119055.36000000002,0.0,119055.36000000002,80957.64480000001,38097.715200000006,32.0,Cash
ORD0334,2025-01-31,January,1,CUST0100,Karnataka,Online,Furniture,Cabinet,1,17290.45,0.1,17290.45,1729.045,15561.405,10581.755400000002,4979.649599999999,31.99999999999999,Credit Card
ORD0335,2025-08-04,August,8,CUST0149,Tamil Nadu,Retail Store,Clothing,T-Shirt,2,4554.03,0.3,9108.06,2732.4179999999997,6375.642,3506.6031000000003,2869.0388999999996,44.99999999999999,Cash
ORD0336,2025-01-21,January,1,CUST0118,Rajasthan,Retail Store,Clothing,Formal Shirt,3,2522.82,0.0,7568.460000000001,0.0,7568.460000000001,4162.653000000001,3405.807,44.99999999999999,Cash
ORD0337,2025-10-30,October,10,CUST0280,Delhi,Retail Store,Beauty,Face Wash,2,248.49,0.1,496.98,49.69800000000001,447.28200000000004,232.58664000000002,214.69536000000002,48.0,Cash
ORD0338,2025-05-18,May,5,CUST0268,Rajasthan,Online,Office Supplies,Pen Set,1,1866.88,0.1,1866.88,186.68800000000002,1680.192,974.51136,705.68064,42.00000000000001,UPI
ORD0339,2025-08-16,August,8,CUST0119,Madhya Pradesh,Retail Store,Furniture,Table,4,11447.07,0.2,45788.28,9157.656,36630.623999999996,24908.82432,11721.799679999996,31.999999999999996,Debit Card
ORD0340,2025-06-30,June,6,CUST0134,Karnataka,Online,Furniture,Office Chair,3,11108.06,0.1,33324.18,3332.418,29991.762,20394.39816,9597.363839999998,31.999999999999996,UPI
ORD0341,2025-02-24,February,2,CUST0016,Gujarat,Online,Furniture,Table,7,10332.15,0.1,72325.05,7232.505000000001,65092.545,44262.9306,20829.6144,32.0,Debit Card
ORD0342,2025-06-09,June,6,CUST0045,Rajasthan,Marketplace,Office Supplies,Stapler,1,1554.75,0.05,1554.75,77.73750000000001,1477.0125,856.66725,620.3452500000001,42.00000000000001,Debit Card
ORD0343,2025-06-06,June,6,CUST0218,Uttar Pradesh,Retail Store,Furniture,Office Chair,2,13391.73,0.15,26783.46,4017.519,22765.941,15480.83988,7285.101119999999,32.0,Net Banking
ORD0344,2025-11-08,November,11,CUST0278,West Bengal,Online,Clothing,Jacket,2,4045.25,0.15,8090.5,1213.575,6876.925,3782.3087500000006,3094.6162499999996,44.99999999999999,Credit Card
ORD0345,2025-07-18,July,7,CUST0267,Gujarat,Marketplace,Furniture,Table,1,16504.31,0.2,16504.31,3300.8620000000005,13203.448,8978.344640000001,4225.103359999999,31.999999999999996,Debit Card
ORD0346,2025-11-17,November,11,CUST0188,West Bengal,Marketplace,Electronics,Laptop,7,60296.69,0.05,422076.83,21103.841500000002,400972.98850000004,312758.93103000004,88214.05747,21.999999999999996,Credit Card
ORD0347,2025-10-09,October,10,CUST0248,Rajasthan,Online,Electronics,Smartphone,2,8446.97,0.15,16893.94,2534.091,14359.848999999998,11200.682219999999,3159.1667799999996,22.0,Debit Card
ORD0348,2025-08-14,August,8,CUST0294,Rajasthan,Retail Store,Beauty,Shampoo,2,2442.75,0.0,4885.5,0.0,4885.5,2540.46,2345.04,48.0,Credit Card
ORD0349,2025-10-29,October,10,CUST0093,Tamil Nadu,Online,Beauty,Moisturizer,7,344.87,0.05,2414.09,120.70450000000001,2293.3855000000003,1192.5604600000001,1100.8250400000002,48.0,Cash
ORD0350,2025-06-10,June,6,CUST0156,Rajasthan,Online,Electronics,Monitor,3,53209.14,0.2,159627.41999999998,31925.483999999997,127701.93599999999,99607.51008,28094.425919999994,21.999999999999996,Debit Card
ORD0351,2025-09-09,September,9,CUST0089,Delhi,Marketplace,Office Supplies,Printer Paper,2,1354.1,0.05,2708.2,135.41,2572.79,1492.2181999999998,1080.5718000000002,42.00000000000001,Credit Card
ORD0352,2025-09-17,September,9,CUST0273,Gujarat,Retail Store,Clothing,Jeans,3,4526.67,0.1,13580.01,1358.0010000000002,12222.009,6722.104950000001,5499.904049999999,44.99999999999999,Net Banking
ORD0353,2025-12-28,December,12,CUST0039,Madhya Pradesh,Marketplace,Grocery,Tea,4,334.44,0.15,1337.76,200.664,1137.096,818.70912,318.38688,28.000000000000004,Credit Card
ORD0354,2025-12-08,December,12,CUST0036,Gujarat,Retail Store,Beauty,Moisturizer,6,2190.11,0.2,13140.66,2628.132,10512.528,5466.5145600000005,5046.01344,48.0,Net Banking
ORD0355,2025-08-04,August,8,CUST0091,Rajasthan,Online,Furniture,Bookshelf,4,6502.48,0.1,26009.92,2600.992,23408.928,15918.07104,7490.856959999999,31.999999999999996,UPI
ORD0356,2025-12-15,December,12,CUST0265,Rajasthan,Marketplace,Office Supplies,Pen Set,4,1689.84,0.0,6759.36,0.0,6759.36,3920.4287999999997,2838.9312,42.00000000000001,Credit Card
ORD0357,2025-05-09,May,5,CUST0117,Maharashtra,Marketplace,Electronics,Laptop,5,35448.31,0.15,177241.55,26586.2325,150655.3175,117511.14765000001,33144.16984999999,21.999999999999993,Debit Card
ORD0358,2025-12-12,December,12,CUST0181,Delhi,Online,Grocery,Cooking Oil,1,955.68,0.05,955.68,47.784,907.896,653.68512,254.21087999999997,27.999999999999996,UPI
ORD0359,2025-02-27,February,2,CUST0203,West Bengal,Online,Furniture,Cabinet,5,24423.38,0.0,122116.90000000001,0.0,122116.90000000001,83039.49200000001,39077.407999999996,31.999999999999996,Credit Card
ORD0360,2025-07-12,July,7,CUST0221,Uttar Pradesh,Online,Electronics,Headphones,6,57405.91,0.05,344435.46,17221.773,327213.68700000003,255226.67586000005,71987.01113999999,21.999999999999993,Debit Card
ORD0361,2025-05-29,May,5,CUST0188,Karnataka,Marketplace,Office Supplies,Printer Paper,4,1921.06,0.05,7684.24,384.212,7300.028,4234.01624,3066.0117600000003,42.00000000000001,Net Banking
ORD0362,2025-05-12,May,5,CUST0221,Tamil Nadu,Online,Furniture,Bookshelf,4,13694.65,0.05,54778.6,2738.9300000000003,52039.67,35386.9756,16652.6944,32.0,Cash
ORD0363,2025-11-20,November,11,CUST0280,Tamil Nadu,Marketplace,Furniture,Cabinet,7,22288.67,0.1,156020.69,15602.069000000001,140418.621,95484.66228000002,44933.958719999995,31.999999999999996,Cash
ORD0364,2025-01-24,January,1,CUST0181,Tamil Nadu,Marketplace,Furniture,Cabinet,4,5910.89,0.25,23643.56,5910.89,17732.670000000002,12058.215600000001,5674.4544000000005,32.0,Net Banking
ORD0365,2025-12-17,December,12,CUST0249,Rajasthan,Retail Store,Grocery,Coffee,5,930.38,0.0,4651.9,0.0,4651.9,3349.3679999999995,1302.5320000000002,28.000000000000007,UPI
ORD0366,2025-05-18,May,5,CUST0179,Rajasthan,Marketplace,Grocery,Tea,5,399.53,0.05,1997.6499999999999,99.8825,1897.7675,1366.3926,531.3749,28.000000000000004,Cash
ORD0367,2025-11-28,November,11,CUST0030,Gujarat,Online,Grocery,Biscuits,3,812.5,0.15,2437.5,365.625,2071.875,1491.75,580.125,28.000000000000004,Debit Card
ORD0368,2025-07-25,July,7,CUST0228,Karnataka,Retail Store,Electronics,Keyboard,6,27206.99,0.3,163241.94,48972.582,114269.35800000001,89130.09924000001,25139.258759999997,21.999999999999993,Net Banking
ORD0369,2025-08-29,August,8,CUST0162,West Bengal,Online,Office Supplies,Pen Set,7,1406.79,0.15,9847.529999999999,1477.1294999999998,8370.4005,4854.832289999999,3515.5682100000004,42.00000000000001,Credit Card
ORD0370,2025-08-02,August,8,CUST0153,Gujarat,Online,Electronics,Laptop,1,42288.57,0.05,42288.57,2114.4285,40174.1415,31335.83037,8838.311129999998,21.999999999999996,UPI
ORD0371,2025-07-10,July,7,CUST0088,Delhi,Marketplace,Electronics,Headphones,3,29049.0,0.25,87147.0,21786.75,65360.25,50980.995,14379.254999999997,21.999999999999996,UPI
ORD0372,2025-06-16,June,6,CUST0169,West Bengal,Online,Beauty,Perfume,6,1337.19,0.0,8023.14,0.0,8023.14,4172.0328,3851.1072000000004,48.00000000000001,Cash
ORD0373,2025-09-02,September,9,CUST0175,Karnataka,Online,Office Supplies,Notebook,1,1782.81,0.15,1782.81,267.4215,1515.3885,878.9253299999999,636.4631700000001,42.00000000000001,Debit Card
ORD0374,2025-09-28,September,9,CUST0078,Telangana,Online,Clothing,Jeans,4,2613.95,0.0,10455.8,0.0,10455.8,5750.6900000000005,4705.109999999999,44.99999999999999,Net Banking
ORD0375,2025-09-04,September,9,CUST0168,Maharashtra,Online,Clothing,T-Shirt,3,3255.98,0.15,9767.94,1465.191,8302.749,4566.51195,3736.2370499999997,44.99999999999999,Net Banking
ORD0376,2025-10-10,October,10,CUST0147,Telangana,Online,Grocery,Tea,5,1155.74,0.15,5778.7,866.805,4911.8949999999995,3536.5643999999998,1375.3305999999998,27.999999999999996,Cash
ORD0377,2025-05-31,May,5,CUST0007,Tamil Nadu,Marketplace,Furniture,Bookshelf,6,17635.82,0.2,105814.92,21162.984,84651.936,57563.31648000001,27088.619519999993,31.99999999999999,Credit Card
ORD0378,2025-09-29,September,9,CUST0124,Madhya Pradesh,Online,Office Supplies,Stapler,3,129.18,0.15,387.54,58.131,329.409,191.05721999999997,138.35178000000002,42.00000000000001,Net Banking
ORD0379,2025-11-27,November,11,CUST0005,West Bengal,Retail Store,Beauty,Sunscreen,3,1558.46,0.25,4675.38,1168.845,3506.535,1823.3982,1683.1367999999998,47.99999999999999,Debit Card
ORD0380,2025-02-02,February,2,CUST0197,Delhi,Retail Store,Grocery,Tea,2,547.68,0.15,1095.36,164.30399999999997,931.0559999999999,670.3603199999999,260.69568000000004,28.000000000000007,UPI
ORD0381,2025-05-21,May,5,CUST0215,Maharashtra,Retail Store,Clothing,Formal Shirt,6,4534.18,0.0,27205.08,0.0,27205.08,14962.794000000002,12242.286,44.99999999999999,Cash
ORD0382,2025-01-29,January,1,CUST0218,Telangana,Online,Furniture,Desk,7,12220.43,0.3,85543.01000000001,25662.903000000002,59880.107,40718.472760000004,19161.63424,31.999999999999996,Credit Card
ORD0383,2025-11-21,November,11,CUST0219,Madhya Pradesh,Marketplace,Clothing,Jacket,6,3555.22,0.05,21331.32,1066.566,20264.754,11145.614700000002,9119.139299999999,44.99999999999999,Debit Card
ORD0384,2025-09-23,September,9,CUST0280,Telangana,Retail Store,Furniture,Desk,1,19153.63,0.15,19153.63,2873.0445,16280.585500000001,11070.79814,5209.78736,32.0,Debit Card
ORD0385,2025-10-22,October,10,CUST0041,Rajasthan,Marketplace,Office Supplies,Stapler,5,2321.25,0.0,11606.25,0.0,11606.25,6731.624999999999,4874.625000000001,42.00000000000001,Debit Card
ORD0386,2025-11-18,November,11,CUST0207,Telangana,Online,Grocery,Rice,5,67.38,0.3,336.9,101.07,235.82999999999998,169.7976,66.0324,28.000000000000004,UPI
ORD0387,2025-04-10,April,4,CUST0083,Telangana,Online,Office Supplies,Printer Paper,4,104.84,0.05,419.36,20.968000000000004,398.392,231.06735999999998,167.32464000000002,42.00000000000001,Net Banking
ORD0388,2025-03-20,March,3,CUST0248,Rajasthan,Retail Store,Office Supplies,Notebook,6,2353.74,0.0,14122.439999999999,0.0,14122.439999999999,8191.015199999999,5931.4248,42.00000000000001,Net Banking
ORD0389,2025-10-11,October,10,CUST0137,Uttar Pradesh,Marketplace,Electronics,Laptop,1,29979.97,0.25,29979.97,7494.9925,22484.9775,17538.282450000002,4946.695049999998,21.999999999999993,Credit Card
ORD0390,2025-03-14,March,3,CUST0176,Rajasthan,Online,Beauty,Shampoo,6,822.18,0.15,4933.08,739.962,4193.118,2180.4213600000003,2012.6966400000001,48.0,Credit Card
ORD0391,2025-10-10,October,10,CUST0127,West Bengal,Marketplace,Grocery,Tea,2,156.52,0.15,313.04,46.956,266.084,191.58048,74.50352000000001,28.000000000000004,Net Banking
ORD0392,2025-03-14,March,3,CUST0043,West Bengal,Online,Office Supplies,Printer Paper,2,2491.03,0.05,4982.06,249.10300000000004,4732.957,2745.11506,1987.8419400000002,42.00000000000001,Credit Card
ORD0393,2025-07-31,July,7,CUST0047,Madhya Pradesh,Online,Beauty,Sunscreen,7,857.59,0.25,6003.13,1500.7825,4502.3475,2341.2207,2161.1268,48.00000000000001,Debit Card
ORD0394,2025-10-17,October,10,CUST0161,Delhi,Retail Store,Office Supplies,Printer Paper,5,1119.45,0.05,5597.25,279.8625,5317.3875,3084.0847499999995,2233.3027500000003,42.00000000000001,Credit Card
ORD0395,2025-02-07,February,2,CUST0174,Maharashtra,Retail Store,Office Supplies,Notebook,4,2338.51,0.1,9354.04,935.4040000000001,8418.636,4882.80888,3535.827120000001,42.00000000000001,Debit Card
ORD0396,2025-08-26,August,8,CUST0107,West Bengal,Marketplace,Office Supplies,Notebook,6,990.67,0.25,5944.0199999999995,1486.0049999999999,4458.014999999999,2585.6486999999993,1872.3663000000001,42.00000000000001,Cash
ORD0397,2025-10-11,October,10,CUST0187,Gujarat,Retail Store,Electronics,Keyboard,6,57009.96,0.0,342059.76,0.0,342059.76,266806.6128,75253.1472,22.0,Credit Card
ORD0398,2025-12-29,December,12,CUST0114,Gujarat,Marketplace,Office Supplies,Stapler,4,2100.74,0.1,8402.96,840.2959999999999,7562.663999999999,4386.345119999999,3176.31888,42.00000000000001,Credit Card
ORD0399,2025-12-20,December,12,CUST0214,Karnataka,Online,Grocery,Biscuits,3,738.67,0.05,2216.0099999999998,110.8005,2105.2095,1515.75084,589.45866,28.000000000000004,Cash
ORD0400,2025-07-26,July,7,CUST0121,Madhya Pradesh,Retail Store,Electronics,Keyboard,7,48638.72,0.0,340471.04000000004,0.0,340471.04000000004,265567.41120000003,74903.6288,22.0,Net Banking
ORD0401,2025-05-13,May,5,CUST0109,Uttar Pradesh,Marketplace,Electronics,Headphones,2,61724.28,0.15,123448.56,18517.284,104931.276,81846.39528,23084.88072,22.0,Cash
ORD0402,2025-03-10,March,3,CUST0234,Karnataka,Online,Electronics,Keyboard,4,60699.98,0.1,242799.92,24279.992000000002,218519.928,170445.54384000003,48074.38415999999,21.999999999999993,Net Banking
ORD0403,2025-11-15,November,11,CUST0032,Karnataka,Online,Furniture,Table,4,22134.31,0.2,88537.24,17707.448,70829.792,48164.25856,22665.53344,32.0,Credit Card
ORD0404,2025-06-26,June,6,CUST0213,West Bengal,Retail Store,Furniture,Bookshelf,2,23675.22,0.25,47350.44,11837.61,35512.83,24148.724400000003,11364.105599999999,31.999999999999996,Net Banking
ORD0405,2025-02-04,February,2,CUST0076,Karnataka,Marketplace,Grocery,Rice,1,1037.64,0.15,1037.64,155.64600000000002,881.9940000000001,635.0356800000001,246.95832000000007,28.000000000000004,UPI
ORD0406,2025-10-12,October,10,CUST0112,Karnataka,Online,Beauty,Face Wash,7,791.54,0.15,5540.78,831.117,4709.663,2449.02476,2260.6382399999998,48.0,Net Banking
ORD0407,2025-05-14,May,5,CUST0209,Telangana,Marketplace,Clothing,Jeans,2,2132.33,0.1,4264.66,426.466,3838.194,2111.0067000000004,1727.1872999999996,44.99999999999999,Credit Card
ORD0408,2025-04-25,April,4,CUST0206,Karnataka,Marketplace,Clothing,Jacket,2,3355.74,0.15,6711.48,1006.7219999999999,5704.758,3137.6169,2567.1411,45.0,Cash
ORD0409,2025-06-01,June,6,CUST0019,Maharashtra,Retail Store,Office Supplies,Printer Paper,5,1095.37,0.2,5476.849999999999,1095.37,4381.48,2541.2583999999997,1840.2215999999999,42.0,UPI
ORD0410,2025-12-20,December,12,CUST0239,Madhya Pradesh,Online,Office Supplies,File Folder,5,2189.26,0.15,10946.300000000001,1641.9450000000002,9304.355000000001,5396.525900000001,3907.829100000001,42.00000000000001,Net Banking
ORD0411,2025-10-22,October,10,CUST0007,Telangana,Online,Furniture,Cabinet,1,7140.67,0.1,7140.67,714.067,6426.603,4370.09004,2056.51296,32.0,UPI
ORD0412,2025-08-29,August,8,CUST0207,Gujarat,Marketplace,Grocery,Cooking Oil,1,1035.91,0.15,1035.91,155.3865,880.5235,633.97692,246.54658000000006,28.000000000000007,Cash
